Source Name	Summary	Module
GSM1594476	0.5756558876974671	M3.4
GSM1594477	0.5404534463560208	M3.4
GSM1594478	0.3819331884746461	M3.4
GSM1594479	0.410690113881978	M3.4
GSM1594480	0.4691486795958717	M3.4
GSM1594481	0.5121566538348535	M3.4
GSM1594482	0.5419290373777832	M3.4
GSM1594483	0.4319182312425953	M3.4
GSM1594484	0.4499131747923386	M3.4
GSM1594485	0.36371373262539985	M3.4
GSM1594486	0.4249713791386255	M3.4
GSM1594487	0.6147313749783815	M3.4
GSM1594488	0.4672895502495903	M3.4
GSM1594489	0.442186267212659	M3.4
GSM1594490	0.5372175073902719	M3.4
GSM1594491	0.6248391882391372	M3.4
GSM1594492	0.5983076292541539	M3.4
GSM1594493	0.505742704300216	M3.4
GSM1594494	0.2499211621290724	M3.4
GSM1594495	0.2793451219096634	M3.4
GSM1594496	0.3931799182312242	M3.4
GSM1594497	0.5620465319899711	M3.4
GSM1594498	0.3793656887209293	M3.4
GSM1594499	0.4856112554065828	M3.4
GSM1594500	0.4446544630359492	M3.4
GSM1594501	0.620576134247465	M3.4
GSM1594502	0.3441705567098786	M3.4
GSM1594503	0.576787235372725	M3.4
GSM1594504	0.5087475039524183	M3.4
GSM1594505	0.6144817634678372	M3.4
GSM1594506	0.4182340080777696	M3.4
GSM1594507	0.43907130754754325	M3.4
GSM1594508	0.33233295690217046	M3.4
GSM1594509	0.4916468620376491	M3.4
GSM1594510	0.4260062814997994	M3.4
GSM1594511	0.3905461287897579	M3.4
GSM1594512	0.4598687581416889	M3.4
GSM1594513	0.4241649798633744	M3.4
GSM1594514	0.5603544016749827	M3.4
GSM1594515	0.4429199080958009	M3.4
GSM1594516	0.5344329437306403	M3.4
GSM1594517	0.43111781397764115	M3.4
GSM1594518	0.6050838945876815	M3.4
GSM1594519	0.525068887886345	M3.4
GSM1594520	0.5438456771192304	M3.4
GSM1594521	0.5927719430769569	M3.4
GSM1594522	0.38530763841513554	M3.4
GSM1594523	0.5437641263780847	M3.4
GSM1594524	0.3300669279924137	M3.4
GSM1594525	0.3785529383837086	M3.4
GSM1594526	0.5209356260446919	M3.4
GSM1594527	0.39260714697761556	M3.4
GSM1594528	0.5102028812020994	M3.4
GSM1594529	0.4325943109351027	M3.4
GSM1594530	0.5118010705913069	M3.4
GSM1594531	0.5280812213848104	M3.4
GSM1594532	0.3964735772408066	M3.4
GSM1594533	0.347961232514429	M3.4
GSM1594534	0.5037061436149629	M3.4
GSM1594535	0.48055094755551175	M3.4
GSM1594536	0.4850747346620303	M3.4
GSM1594537	0.5471388226884536	M3.4
GSM1594538	0.36707355441357525	M3.4
GSM1594539	0.5674493497614268	M3.4
GSM1594540	0.46944878711868715	M3.4
GSM1594541	0.6713160894074706	M3.4
GSM1594542	0.44410506570989633	M3.4
GSM1594543	0.42409858356178237	M3.4
GSM1594544	0.4656039374780654	M3.4
GSM1594545	0.6202656012577299	M3.4
GSM1594546	0.29856642104817704	M3.4
GSM1594547	0.18091628652142447	M3.4
GSM1594548	0.4827264015009612	M3.4
GSM1594549	0.5461053541981445	M3.4
GSM1594550	0.5734711011456102	M3.4
GSM1594551	0.5206846365017062	M3.4
GSM1594552	0.5638566754700473	M3.4
GSM1594553	0.597160729752047	M3.4
GSM1594554	0.4111756051747616	M3.4
GSM1594555	0.45157926113880564	M3.4
GSM1594556	0.49486183938463085	M3.4
GSM1594557	0.39977429767795025	M3.4
GSM1594558	0.390728532237454	M3.4
GSM1594559	0.5942437821386363	M3.4
GSM1594560	0.5394108943488021	M3.4
GSM1594561	0.6222646358877701	M3.4
GSM1594562	0.18267404691193342	M3.4
GSM1594563	0.3016590077694938	M3.4
GSM1594564	0.5166025637494648	M3.4
GSM1594565	0.4203739194999325	M3.4
GSM1594566	0.22813411036123005	M3.4
GSM1594567	0.5973582140851655	M3.4
GSM1594568	0.16091335273283075	M3.4
GSM1594569	0.2199990173295656	M3.4
GSM1594570	0.24576883061159208	M3.4
GSM1594571	0.5015361817312609	M3.4
GSM1594572	0.18127639299659787	M3.4
GSM1594573	0.4527332212609599	M3.4
GSM1594574	0.48179975892293037	M3.4
GSM1594575	0.6954416418747866	M3.4
GSM1594576	0.23094038851550477	M3.4
GSM1594577	0.21073059001095978	M3.4
GSM1594578	0.2812731325607583	M3.4
GSM1594579	0.2613159074649731	M3.4
GSM1594580	0.2276790466746976	M3.4
GSM1594581	0.37519643341338677	M3.4
GSM1594582	0.2434348606754677	M3.4
GSM1594583	0.23319374957231093	M3.4
GSM1594584	0.22437733679254213	M3.4
GSM1594585	0.2965550758766098	M3.4
GSM1594586	0.23438046730325826	M3.4
GSM1594587	0.3429509934357397	M3.4
GSM1594588	0.34530842219855523	M3.4
GSM1594589	0.21191786317191225	M3.4
GSM1594590	0.2663352418879074	M3.4
GSM1594591	0.2767050465620489	M3.4
GSM1594592	0.22214846332595847	M3.4
GSM1594593	0.31826415540131525	M3.4
GSM1594594	0.268760541234207	M3.4
GSM1594595	0.23626678975159066	M3.4
GSM1594596	0.2369490450281758	M3.4
GSM1594597	0.42362988658534295	M3.4
GSM1594598	0.3135994702056683	M3.4
GSM1594599	0.23668419916168176	M3.4
GSM1594600	0.22832326963908198	M3.4
GSM1594601	0.23091458399865483	M3.4
GSM1594602	0.217026302333303	M3.4
GSM1594603	0.23925288477162787	M3.4
GSM1594604	0.28106437829528597	M3.4
GSM1594605	0.45758296829459905	M3.4
GSM1594606	0.4832493499962454	M3.4
GSM1594607	0.4583315449310447	M3.4
GSM1594608	0.42327618305897824	M3.4
GSM1594609	0.25305260203366703	M3.4
GSM1594610	0.4804683345301236	M3.4
GSM1594611	0.4939158609154756	M3.4
GSM1594612	0.5594655172556796	M3.4
GSM1594613	0.4901614957794951	M3.4
GSM1594614	0.6149062137036279	M3.4
GSM1594615	0.34244523373445085	M3.4
GSM1594616	0.45159110294538274	M3.4
GSM1594617	0.2395919652426494	M3.4
GSM1594618	0.4888497840327448	M3.4
GSM1594619	0.5930053414293569	M3.4
GSM1594620	0.4738351760745487	M3.4
GSM1594621	0.2736416458938101	M3.4
GSM1594622	0.5739118883403285	M3.4
GSM1594623	0.3260680681578745	M3.4
GSM1594624	0.4497387946030189	M3.4
GSM1594625	0.3450285332828338	M3.4
GSM1594626	0.5322141230490659	M3.4
GSM1594627	0.5023284431474584	M3.4
GSM1594628	0.40269950073953453	M3.4
GSM1594629	0.48321633213426834	M3.4
GSM1594630	0.40914477239751124	M3.4
GSM1594631	0.2513602844780814	M3.4
GSM1594632	0.44923192323707417	M3.4
GSM1594633	0.5914750285407583	M3.4
GSM1594634	0.5215133867695227	M3.4
GSM1594635	0.3147564834652834	M3.4
GSM1594636	0.5098955408215048	M3.4
GSM1594637	0.3735721514357519	M3.4
GSM1594638	0.3898027265238753	M3.4
GSM1594639	0.3962081406418939	M3.4
GSM1594640	0.5047985020341382	M3.4
GSM1594641	0.4324987078173912	M3.4
GSM1594642	0.5659115497140732	M3.4
GSM1594643	0.5654853024338692	M3.4
GSM1594644	0.6179540326552272	M3.4
GSM1594645	0.5057888666788684	M3.4
GSM1594646	0.4675334458523323	M3.4
GSM1594647	0.4643161832370499	M3.4
GSM1594648	0.6578809326873526	M3.4
GSM1594649	0.21945632120279907	M3.4
GSM1594650	0.24646684636180782	M3.4
GSM1594651	0.5305751561459744	M3.4
GSM1594652	0.4789963210495146	M3.4
GSM1594653	0.6163905439911677	M3.4
GSM1594654	0.5265264934712306	M3.4
GSM1594655	0.4483323982265259	M3.4
GSM1594656	0.2409360832495599	M3.4
GSM1594657	0.5485098125198177	M3.4
GSM1594658	0.48082812568783756	M3.4
GSM1594659	0.5922513160540825	M3.4
GSM1594660	0.3993840703953102	M3.4
GSM1594661	0.3189333494825869	M3.4
GSM1594662	0.5965659143266814	M3.4
GSM1594663	0.5173813560421194	M3.4
GSM1594664	0.5170915833625604	M3.4
GSM1594665	0.45700963358915964	M3.4
GSM1594666	0.5984903629833349	M3.4
GSM1594667	0.3840876759888262	M3.4
GSM1594668	0.591057883842325	M3.4
GSM1594669	0.30643243993848485	M3.4
GSM1594670	0.47537728520803313	M3.4
GSM1594671	0.5036782648272984	M3.4
GSM1594672	0.5567958366838586	M3.4
GSM1594673	0.5913450775370377	M3.4
GSM1594674	0.5673597726560192	M3.4
GSM1594675	0.5033439964038393	M3.4
GSM1594676	0.4311025967152589	M3.4
GSM1594677	0.43842035217579745	M3.4
GSM1594678	0.5176070655873216	M3.4
GSM1594679	0.43794748930359173	M3.4
GSM1594680	0.24635870041870678	M3.4
GSM1594681	0.50794487384672	M3.4
GSM1594682	0.33221767806584485	M3.4
GSM1594683	0.47340047674444896	M3.4
GSM1594684	0.600270254235005	M3.4
GSM1594685	0.4575547675825443	M3.4
GSM1594686	0.490286750625842	M3.4
GSM1594687	0.19579505822239887	M3.4
GSM1594688	0.30540919454475735	M3.4
GSM1594689	0.6014467357850127	M3.4
GSM1594690	0.3492445697701804	M3.4
GSM1594691	0.4487865259430618	M3.4
GSM1594692	0.47764333539435344	M3.4
GSM1594693	0.5760431018873589	M3.4
GSM1594694	0.46943717732219586	M3.4
GSM1594695	0.41239326342091626	M3.4
GSM1594696	0.5274087921821706	M3.4
GSM1594697	0.6117418705257314	M3.4
GSM1594698	0.5311555441272083	M3.4
GSM1594699	0.4759319480222703	M3.4
GSM1594700	0.5339977206721371	M3.4
GSM1594701	0.5306806106134228	M3.4
GSM1594702	0.4431174749440109	M3.4
GSM1594703	0.6872791865023237	M3.4
GSM1594704	0.47050290902065695	M3.4
GSM1594705	0.5540595418664203	M3.4
GSM1594706	0.3313006413685087	M3.4
GSM1594707	0.2360897169867827	M3.4
GSM1594708	0.24569627334991323	M3.4
GSM1594709	0.31113476870155293	M3.4
GSM1594710	0.39555134834642064	M3.4
GSM1594711	0.4212334101874464	M3.4
GSM1594712	0.39234700015857354	M3.4
GSM1594713	0.5143465945713456	M3.4
GSM1594714	0.43023742503113543	M3.4
GSM1594715	0.5361883784920001	M3.4
GSM1594716	0.5503267353195977	M3.4
GSM1594717	0.5208205073005895	M3.4
GSM1594718	0.4473202462461893	M3.4
GSM1594719	0.45285441397688736	M3.4
GSM1594720	0.29987952011588265	M3.4
GSM1594721	0.6256303671669674	M3.4
GSM1594722	0.4249915782349356	M3.4
GSM1594723	0.3189909936894558	M3.4
GSM1594724	0.5582776231816489	M3.4
GSM1594725	0.5115801259285292	M3.4
GSM1594726	0.5756060676831316	M3.4
GSM1594727	0.5440669159830536	M3.4
GSM1594728	0.5005296994353309	M3.4
GSM1594729	0.4039963287639246	M3.4
GSM1594730	0.4741135085677872	M3.4
GSM1594731	0.6353623916914205	M3.4
GSM1594732	0.4022547369683464	M3.4
GSM1594733	0.5383603713239563	M3.4
GSM1594734	0.2945142140840329	M3.4
GSM1594735	0.5323530385492761	M3.4
GSM1594736	0.3046765524233524	M3.4
GSM1594737	0.47232105574133154	M3.4
GSM1594738	0.46004779003156265	M3.4
GSM1594739	0.3372688196100207	M3.4
GSM1594740	0.4553094242873907	M3.4
GSM1594741	0.5048729977654108	M3.4
GSM1594742	0.30384804425823525	M3.4
GSM1594743	0.6477406369351187	M3.4
GSM1594744	0.48865143198461997	M3.4
GSM1594745	0.6347314869349618	M3.4
GSM1594746	0.5649257975935956	M3.4
GSM1594747	0.5401090729806004	M3.4
GSM1594748	0.4380945124282078	M3.4
GSM1594749	0.5167881431078555	M3.4
GSM1594750	0.46868944856329336	M3.4
GSM1594751	0.5417284364729178	M3.4
GSM1594752	0.3769927212422277	M3.4
GSM1594753	0.48541787526650526	M3.4
GSM1594754	0.6107769814522253	M3.4
GSM1594755	0.45568875920361035	M3.4
GSM1594756	0.28086949913752807	M3.4
GSM1594757	0.6403478340618196	M3.4
GSM1594758	0.4627515441775432	M3.4
GSM1594759	0.3037389546061152	M3.4
GSM1594760	0.4596083647168267	M3.4
GSM1594761	0.6144022144411749	M3.4
GSM1594762	0.6121226232251504	M3.4
GSM1594763	0.5622552224367228	M3.4
GSM1594764	0.5887284866987329	M3.4
GSM1594765	0.5135292069055253	M3.4
GSM1594766	0.5087503604377825	M3.4
GSM1594767	0.4019244617495942	M3.4
GSM1594768	0.32750696432590565	M3.4
GSM1594769	0.4399571468724891	M3.4
GSM1594770	0.36725460348255073	M3.4
GSM1594771	0.6178532467416336	M3.4
GSM1594772	0.4742341196922241	M3.4
GSM1594773	0.5864945925371843	M3.4
GSM1594774	0.3356614482340919	M3.4
GSM1594775	0.6251443470293785	M3.4
GSM1594776	0.4428483410180742	M3.4
GSM1594777	0.28270257645932806	M3.4
GSM1594778	0.5145378605746472	M3.4
GSM1594779	0.32043513265889295	M3.4
GSM1594780	0.49210549969146483	M3.4
GSM1594781	0.31303097721393547	M3.4
GSM1594782	0.28691901499201466	M3.4
GSM1594783	0.3885805126752857	M3.4
GSM1594784	0.2533027594666025	M3.4
GSM1594785	0.44184101050787594	M3.4
GSM1594786	0.5727006755771235	M3.4
GSM1594787	0.27363102915858534	M3.4
GSM1594788	0.33230915472194006	M3.4
GSM1594789	0.38584150575228976	M3.4
GSM1594790	0.4282870011053932	M3.4
GSM1594791	0.40812716513972674	M3.4
GSM1594792	0.4770644056956301	M3.4
GSM1594793	0.5061196449388198	M3.4
GSM1594794	0.4957511553418984	M3.4
GSM1594795	0.45903553520828017	M3.4
GSM1594796	0.6145351804903875	M3.4
GSM1594797	0.3761681029953644	M3.4
GSM1594798	0.5342699545120277	M3.4
GSM1594799	0.2739072267343273	M3.4
GSM1594800	0.6414321379198599	M3.4
GSM1594801	0.46349088741382616	M3.4
GSM1594802	0.5893571416862206	M3.4
GSM1594803	0.4283297099835869	M3.4
GSM1594804	0.4872730359556289	M3.4
GSM1594805	0.5296530081482456	M3.4
GSM1594806	0.3083050691830998	M3.4
GSM1594807	0.4873001976932476	M3.4
GSM1594808	0.5269033484137219	M3.4
GSM1594809	0.38974549138929615	M3.4
GSM1594810	0.6364273719990249	M3.4
GSM1594811	0.5950326962415464	M3.4
GSM1594812	0.5157904739632002	M3.4
GSM1594813	0.4491947612421469	M3.4
GSM1594814	0.5186279562479473	M3.4
GSM1594815	0.47134168059898107	M3.4
GSM1594816	0.5716183410909187	M3.4
GSM1594817	0.4456773966859729	M3.4
GSM1594818	0.2728869807247061	M3.4
GSM1594819	0.5799446473372785	M3.4
GSM1594820	0.4381380590226673	M3.4
GSM1594821	0.4168260326793142	M3.4
GSM1594822	0.3317412454017926	M3.4
GSM1594823	0.5161739340656725	M3.4
GSM1594824	0.4213014172100926	M3.4
GSM1594825	0.597488360225535	M3.4
GSM1594826	0.4280031881801338	M3.4
GSM1594827	0.5106399820531498	M3.4
GSM1594828	0.48084125276071144	M3.4
GSM1594829	0.44300664568129317	M3.4
GSM1594830	0.46698411264319	M3.4
GSM1594831	0.3666183461614465	M3.4
GSM1594832	0.5572955656826732	M3.4
GSM1594833	0.4089158575766508	M3.4
GSM1594834	0.3474583677965232	M3.4
GSM1594835	0.37879868382869536	M3.4
GSM1594836	0.5085360675803331	M3.4
GSM1594837	0.28152685313115444	M3.4
GSM1594838	0.3982756402881613	M3.4
GSM1594839	0.5703459646931637	M3.4
GSM1594840	0.5504210573616831	M3.4
GSM1594841	0.47554189993728146	M3.4
GSM1594842	0.491070286298692	M3.4
GSM1594843	0.31451724224477384	M3.4
GSM1594844	0.4926622548748043	M3.4
GSM1594845	0.42230504053082363	M3.4
GSM1594846	0.38477015796150915	M3.4
GSM1594847	0.25094495900153646	M3.4
GSM1594848	0.4168424230399082	M3.4
GSM1594849	0.47263433929280874	M3.4
GSM1594850	0.6436286316135241	M3.4
GSM1594851	0.47365482405521336	M3.4
GSM1594852	0.4425793087339999	M3.4
GSM1594853	0.5995711767795285	M3.4
GSM1594854	0.5630997315805261	M3.4
GSM1594855	0.35660849238479725	M3.4
GSM1594856	0.5601461875642991	M3.4
GSM1594857	0.41867565435101506	M3.4
GSM1594858	0.2530893481292821	M3.4
GSM1594859	0.5489051064012418	M3.4
GSM1594860	0.4835618704058345	M3.4
GSM1594861	0.3788372013666268	M3.4
GSM1594862	0.2582244659401638	M3.4
GSM1594863	0.4480647269791078	M3.4
GSM1594864	0.30337547925876157	M3.4
GSM1594865	0.379514396488889	M3.4
GSM1594866	0.31476814202271897	M3.4
GSM1594867	0.2863369357430631	M3.4
GSM1594868	0.31219653651987733	M3.4
GSM1594869	0.4084382619978398	M3.4
GSM1594870	0.3562821086880274	M3.4
GSM1594871	0.3903181265265811	M3.4
GSM1594872	0.4409856519143949	M3.4
GSM1594873	0.37951845598797795	M3.4
GSM1594874	0.49809807891141283	M3.4
GSM1594875	0.46796158819891764	M3.4
GSM1594876	0.550880707131596	M3.4
GSM1594877	0.5158195890390709	M3.4
GSM1594878	0.5023099964793016	M3.4
GSM1594879	0.48673531072111215	M3.4
GSM1594880	0.2669864490601365	M3.4
GSM1594881	0.4773557642850729	M3.4
GSM1594882	0.63766973381446	M3.4
GSM1594883	0.5409380702145608	M3.4
GSM1594884	0.33850182304273957	M3.4
GSM1594885	0.4893983298240096	M3.4
GSM1594886	0.47510025632213343	M3.4
GSM1594887	0.3318244229638677	M3.4
GSM1594888	0.41713736699426535	M3.4
GSM1594889	0.2883117226873956	M3.4
GSM1594890	0.47973222261666	M3.4
GSM1594891	0.4009297840983391	M3.4
GSM1594892	0.28282846982052656	M3.4
GSM1594893	0.4844074340282262	M3.4
GSM1594894	0.5918080358812374	M3.4
GSM1594895	0.5323498118180847	M3.4
GSM1594896	0.514848408517224	M3.4
GSM1594897	0.43582416413711206	M3.4
GSM1594898	0.5079160003683153	M3.4
GSM1594899	0.4694940456729707	M3.4
GSM1594900	0.4894544789993214	M3.4
GSM1594901	0.3025973921118399	M3.4
GSM1594902	0.5175847332831894	M3.4
GSM1594903	0.5281167577014425	M3.4
GSM1594904	0.5464011587273329	M3.4
GSM1594905	0.45818940405195896	M3.4
GSM1594906	0.4275583976770693	M3.4
GSM1594907	0.5649940542893065	M3.4
GSM1594908	0.41167969123787074	M3.4
GSM1594909	0.32414591645652274	M3.4
GSM1594910	0.5172086277287575	M3.4
GSM1594911	0.5025467288691948	M3.4
GSM1594912	0.5653613907843239	M3.4
GSM1594913	0.44814504332139	M3.4
GSM1594914	0.5688667598217343	M3.4
GSM1594915	0.2647620878993973	M3.4
GSM1594916	0.41719294196762147	M3.4
GSM1594917	0.5593617137751195	M3.4
GSM1594918	0.4960924924586741	M3.4
GSM1594919	0.4292349548148565	M3.4
GSM1594920	0.27830346829646757	M3.4
GSM1594921	0.5720596326505745	M3.4
GSM1594922	0.38292361306107126	M3.4
GSM1594923	0.4550120890973691	M3.4
GSM1594924	0.470189654293989	M3.4
GSM1594925	0.42010349040325207	M3.4
GSM1594926	0.4413704688225107	M3.4
GSM1594927	0.5217002175576254	M3.4
GSM1594928	0.5279858691873931	M3.4
GSM1594929	0.42058962841693004	M3.4
GSM1594930	0.27047373874972536	M3.4
GSM1594931	0.5030892932272061	M3.4
GSM1594932	0.2732801621681897	M3.4
GSM1594933	0.3463374891419546	M3.4
GSM1594934	0.45395668496477765	M3.4
GSM1594935	0.5768083217305007	M3.4
GSM1594936	0.4027076530837513	M3.4
GSM1594937	0.3792708748159577	M3.4
GSM1594938	0.6582412713031277	M3.4
GSM1594939	0.5589874590137809	M3.4
GSM1594940	0.5407421859374897	M3.4
GSM1594941	0.3465878015006676	M3.4
GSM1594942	0.40719840771316335	M3.4
GSM1594943	0.5775652806148234	M3.4
GSM1594944	0.32779847382224003	M3.4
GSM1594945	0.4444902267039668	M3.4
GSM1594946	0.566479272490694	M3.4
GSM1594947	0.5069095981623845	M3.4
GSM1594948	0.5854091089143623	M3.4
GSM1594949	0.39862474473960535	M3.4
GSM1594950	0.26629500068499307	M3.4
GSM1594951	0.44835164734334165	M3.4
GSM1594952	0.510906100948589	M3.4
GSM1594953	0.6433224266457055	M3.4
GSM1594954	0.3502887644412464	M3.4
GSM1594955	0.49617163900080674	M3.4
GSM1594956	0.46158906820942613	M3.4
GSM1594957	0.3725084403187268	M3.4
GSM1594958	0.41164702433010725	M3.4
GSM1594959	0.3929980526130626	M3.4
GSM1594960	0.4358072388224755	M3.4
GSM1594961	0.3310048295594321	M3.4
GSM1594962	0.41938112110756104	M3.4
GSM1594963	0.25073121196864606	M3.4
GSM1594964	0.5233027270739958	M3.4
GSM1594965	0.5591606771720183	M3.4
GSM1594966	0.5008858056693669	M3.4
GSM1594967	0.4897565821414849	M3.4
GSM1594968	0.44634882866082526	M3.4
GSM1594969	0.6721282573733136	M3.4
GSM1594970	0.3325007045687214	M3.4
GSM1594971	0.41514456963810564	M3.4
GSM1594972	0.5641625302172854	M3.4
GSM1594973	0.4596861160139372	M3.4
GSM1594974	0.41033859406494316	M3.4
GSM1594975	0.48296736995910045	M3.4
GSM1594976	0.3565564567962231	M3.4
GSM1594977	0.5772495392452066	M3.4
GSM1594978	0.3972666295967254	M3.4
GSM1594979	0.5564368401914895	M3.4
GSM1594980	0.5910596355393903	M3.4
GSM1594981	0.4285856442287488	M3.4
GSM1594982	0.5916297111846294	M3.4
GSM1594983	0.31292320799712076	M3.4
GSM1594984	0.6314076601981077	M3.4
GSM1594985	0.4269990909701496	M3.4
GSM1594986	0.5707095897423913	M3.4
GSM1594987	0.6251473126296381	M3.4
GSM1594988	0.5584907663336294	M3.4
GSM1594989	0.49218893768533317	M3.4
GSM1594990	0.4376094700449727	M3.4
GSM1594991	0.33870990389246	M3.4
GSM1594992	0.495004143770816	M3.4
GSM1594993	0.6059774174962971	M3.4
GSM1594994	0.26517800858746704	M3.4
GSM1594995	0.4548265124343101	M3.4
GSM1594996	0.29682956236968466	M3.4
GSM1594997	0.4663751519627941	M3.4
GSM1594998	0.5720077381102824	M3.4
GSM1594999	0.3845896636126191	M3.4
GSM1595000	0.5477001245734539	M3.4
GSM1595001	0.5612997195922639	M3.4
GSM1595002	0.27360398052308815	M3.4
GSM1595003	0.4451073312164939	M3.4
GSM1595004	0.5823698440504302	M3.4
GSM1595005	0.30236674117937384	M3.4
GSM1595006	0.5149224913934741	M3.4
GSM1595007	0.44064641974375646	M3.4
GSM1595008	0.3445657297348054	M3.4
GSM1595009	0.49962122057932773	M3.4
GSM1595010	0.5014908798116814	M3.4
GSM1595011	0.40628379896992495	M3.4
GSM1595012	0.44411499534242427	M3.4
GSM1595013	0.5046920035979271	M3.4
GSM1595014	0.4521797265192573	M3.4
GSM1595015	0.37633116201881356	M3.4
GSM1595016	0.5453039376269919	M3.4
GSM1595017	0.4482738466263997	M3.4
GSM1595018	0.4124403832189136	M3.4
GSM1595019	0.4818635139216343	M3.4
GSM1595020	0.39174210287061356	M3.4
GSM1595021	0.44784143067430465	M3.4
GSM1595022	0.4223021476791312	M3.4
GSM1595023	0.5788830575086777	M3.4
GSM1595024	0.5144396117293342	M3.4
GSM1595025	0.47329024496642375	M3.4
GSM1595026	0.2138812416636577	M3.4
GSM1595027	0.34345486242630147	M3.4
GSM1595028	0.4452150293116394	M3.4
GSM1595029	0.30036082869960695	M3.4
GSM1595030	0.45185392786119977	M3.4
GSM1595031	0.527300490180364	M3.4
GSM1595032	0.4771403185954926	M3.4
GSM1595033	0.327445320512466	M3.4
GSM1595034	0.5255204566301491	M3.4
GSM1595035	0.45017486818415303	M3.4
GSM1595036	0.67697313336552	M3.4
GSM1595037	0.33113875527576775	M3.4
GSM1595038	0.515561903970955	M3.4
GSM1595039	0.44651918389966133	M3.4
GSM1595040	0.3819113122660142	M3.4
GSM1595041	0.5471413884897293	M3.4
GSM1595042	0.5171590607193559	M3.4
GSM1595043	0.4375488798123085	M3.4
GSM1595044	0.3177077823167054	M3.4
GSM1595045	0.46530843148866635	M3.4
GSM1595046	0.42268219940902674	M3.4
GSM1595047	0.45956452608805964	M3.4
GSM1595048	0.3804521473601695	M3.4
GSM1595049	0.3589660719985128	M3.4
GSM1595050	0.5821103411727301	M3.4
GSM1595051	0.5827099244556936	M3.4
GSM1595052	0.21056258951332235	M3.4
GSM1595053	0.4661521333661185	M3.4
GSM1595054	0.7545363846417338	M3.4
GSM1595055	0.43171520451710277	M3.4
GSM1595056	0.5261451652415129	M3.4
GSM1595057	0.5541772054950096	M3.4
GSM1595058	0.5553532877143956	M3.4
GSM1595059	0.47431318932595573	M3.4
GSM1595060	0.29477476205639674	M3.4
GSM1595061	0.4578906794785693	M3.4
GSM1595062	0.5892939538260424	M3.4
GSM1595063	0.5857523772641517	M3.4
GSM1595064	0.49606286579454206	M3.4
GSM1595065	0.6055528018337476	M3.4
GSM1595066	0.5555530498061011	M3.4
GSM1595067	0.2608173676729612	M3.4
GSM1595068	0.5456930391162892	M3.4
GSM1595069	0.4264166557158442	M3.4
GSM1595070	0.39385207714805015	M3.4
GSM1595071	0.4653998457884846	M3.4
GSM1595072	0.46802385140187475	M3.4
GSM1595073	0.4717264317820918	M3.4
GSM1595074	0.4339310405552617	M3.4
GSM1595075	0.6159391145526453	M3.4
GSM1595076	0.40419202244945124	M3.4
GSM1595077	0.4035096812724299	M3.4
GSM1595078	0.6705696053752699	M3.4
GSM1595079	0.476630977385146	M3.4
GSM1595080	0.24144965917032973	M3.4
GSM1595081	0.48992202318640765	M3.4
GSM1595082	0.45688090711281826	M3.4
GSM1595083	0.4939231075616173	M3.4
GSM1595084	0.6952282233836506	M3.4
GSM1595085	0.25217476980755954	M3.4
GSM1595086	0.4666175765771955	M3.4
GSM1595087	0.3388488405641461	M3.4
GSM1595088	0.5268273754136324	M3.4
GSM1595089	0.6734031322743871	M3.4
GSM1595090	0.5453452549195205	M3.4
GSM1595091	0.5127147652961338	M3.4
GSM1595092	0.39136955353018854	M3.4
GSM1595093	0.4740545884583294	M3.4
GSM1595094	0.6869620365685997	M3.4
GSM1595095	0.5012048564307371	M3.4
GSM1595096	0.5665806644335455	M3.4
GSM1595097	0.377905717598011	M3.4
GSM1595098	0.4364751803806171	M3.4
GSM1595099	0.3668272657242702	M3.4
GSM1595100	0.5266819284739294	M3.4
GSM1595101	0.5430168212787972	M3.4
GSM1595102	0.34384527378226737	M3.4
GSM1595103	0.44005152694735417	M3.4
GSM1595104	0.3856648347185853	M3.4
GSM1595105	0.37172731117144747	M3.4
GSM1595106	0.4382281720280874	M3.4
GSM1595107	0.5651993985494999	M3.4
GSM1595108	0.5093965269139465	M3.4
GSM1595109	0.5622063296604503	M3.4
GSM1595110	0.4106917954813073	M3.4
GSM1595111	0.21646244200080003	M3.4
GSM1595112	0.39135834951319515	M3.4
GSM1595113	0.40500430295629436	M3.4
GSM1595114	0.42955101292527154	M3.4
GSM1595115	0.35565258078497664	M3.4
GSM1595116	0.3603271778889756	M3.4
GSM1595117	0.5236461562140245	M3.4
GSM1595118	0.5972942319677264	M3.4
GSM1595119	0.4394787952021077	M3.4
GSM1595120	0.4636467119877608	M3.4
GSM1595121	0.4705951334010906	M3.4
GSM1595122	0.33253456855359714	M3.4
GSM1595123	0.4985207363738227	M3.4
GSM1595124	0.4063069790077161	M3.4
GSM1595125	0.5256712437090152	M3.4
GSM1595126	0.4874076726450316	M3.4
GSM1595127	0.38299823120982823	M3.4
GSM1595128	0.6683028007421498	M3.4
GSM1595129	0.36819504517148566	M3.4
GSM1595130	0.47894314709986857	M3.4
GSM1595131	0.4659824307571187	M3.4
GSM1595132	0.45746337666347464	M3.4
GSM1595133	0.4536578760661028	M3.4
GSM1595134	0.5223576194303268	M3.4
GSM1595135	0.6491324590025859	M3.4
GSM1595136	0.51170023698172	M3.4
GSM1595137	0.5349082181363893	M3.4
GSM1595138	0.6427444686155355	M3.4
GSM1595139	0.4559499247506775	M3.4
GSM1595140	0.4671261709791537	M3.4
GSM1595141	0.48750412060533216	M3.4
GSM1595142	0.5036848040361377	M3.4
