CD14_triad0058_1.CEL	CD14_triad0058_2.CEL	CD14_triad0058_3.CEL	CD14_triad0058_4.CEL	CD14_triad0058_5.CEL	CD14_triad0058_6.CEL	CD14_triad0058_7.CEL	CD14_triad0058_8.CEL	CD14_triad0062_10.CEL	CD14_triad0062_11.CEL	CD14_triad0062_9.CEL	CD14_triad0064_12.CEL	CD14_triad0064_13.CEL	CD14_triad0067_14.CEL	CD14_triad0067_15.CEL	CD14_triad0067_16.CEL	CD14_triad0067_17.CEL	CD14_triad0071_18.CEL	CD14_triad0071_19.CEL	CD16_triad0060_1.CEL	CD16_triad0060_10.CEL	CD16_triad0060_11.CEL	CD16_triad0060_12.CEL	CD16_triad0060_2.CEL	CD16_triad0060_3.CEL	CD16_triad0060_4.CEL	CD16_triad0060_5.CEL	CD16_triad0060_6.CEL	CD16_triad0060_7.CEL	CD16_triad0060_8.CEL	CD16_triad0060_9.CEL	CD4_triad0052_1.CEL	CD4_triad0052_2.CEL	CD4_triad0052_3.CEL	CD4_triad0052_4.CEL	CD4_triad0052_5.CEL	CD4_triad0070_10.CEL	CD4_triad0070_11.CEL	CD4_triad0070_6.CEL	CD4_triad0070_7.CEL	CD4_triad0070_8.CEL	CD4_triad0070_9.CEL	CD4_triad0071_12.CEL	CD4_triad0071_13.CEL	CD4_triad0072_14.CEL	CD4_triad0072_15.CEL	CD4_triad0072_16.CEL
LV 430	0.0524525789624146	0.0429635292561727	0.0536465032098767	0.0347587840509109	0.0434936512132756	0.0339009612888436	0.0363766304970271	0.0340368496279351	0.0305684356949438	0.0477296126873786	0.0339869121126777	0.0475530570652299	0.0353443247357527	0.0437146865620727	0.0433919196560195	0.0431429592193577	0.0607848124059528	0.0274976233700917	0.0103963141800325	-0.0525511524706957	-0.0623615076041078	-0.0651315787490578	-0.0519291988624276	-0.0632873088895932	-0.0625944675010373	-0.0383727437233805	-0.0260787373266651	-0.0475470741917737	-0.0352359555906318	-0.0563558995123424	-0.0388144252576654	0.0091197799664056	-0.0153717086520965	-0.00869409309336938	-0.0109209170895092	-0.0208364186068155	-0.00304509822729429	-0.00776066715682696	-0.0210602292642517	-0.0184270163734452	-0.0205895218431503	-0.00943549846221863	-0.00919160698588487	-0.00181435094569637	-0.00155340091536666	-0.00468938354342734	-0.0112099649236398
LV 431	-0.00212288927108147	-0.0160267368852736	0.0810170771168609	0.0121452764504667	-0.00678433310199428	0.00982540611077632	-0.0144636055515965	-0.015640420251604	-0.00846745531970284	-0.0154833593997897	-0.0417544294538816	-0.0251718758577126	-0.014072292759162	-0.0297564773794311	-0.0272862684757304	-0.0212911072340019	-0.00862843837925744	0.0234768681875602	-0.00753054382548547	0.0300551746803145	0.0170051577337656	0.0168998281263372	0.0225398753556486	-0.00941865014010051	-0.00979164899761936	-0.012627022166128	0.00541704422474247	-0.0121130100873972	0.000643867174865301	-0.00377128722211218	0.00885332258698743	0.0215747899896952	0.0076664528060408	3.44517944774209e-05	-0.0177177457537528	-0.0075716371126442	0.014215923613191	-0.00800191870149519	0.00479136500263613	0.00217826595370836	0.00824090845723518	0.0179423200871089	0.0212444728334087	0.016479981968299	0.00368034947330407	-0.00512469904828307	-0.00531032735219275
LV 432	-0.00725379312404243	-0.000362126943183092	-0.0018243520068144	-0.0125948605968581	0.0124880946577058	-0.00187916646524685	0.0112804016011182	0.00424698454724679	0.00494735897595449	-0.0241752393354415	0.0364002274180885	0.0268484983348392	0.0159189207662007	0.0384803985103032	0.0916244090505782	0.0113168223489686	0.0492006413332166	0.00674137705610297	0.0196410240386662	0.0135708661538129	0.00194445736928732	-0.00919903882537312	-0.00274792381375593	0.0243996940320172	-0.0164686222178692	0.0316300677972262	-0.0147286555773125	0.00520920734124491	-0.00389088783215451	0.0156817484800238	0.00163866805807896	-0.0333470783532414	-0.0355937230857703	-0.0231791759816876	-0.0354280511454741	-0.0263963472650697	-0.00438697949217314	-0.0278801416549868	-0.00903446599929892	0.0115637980791622	0.00124078458973476	-0.0372191513064748	-0.0216533346701874	-0.0128405591345729	-0.0165777732965554	-0.0443892108771437	-0.0129637915388902
LV 433	0.0286026304347287	-0.0152615699947824	-0.00896967657071101	0.0026448500466873	0.00696772842658923	0.00836289769927363	0.00680285876440004	0.000339597325108653	-0.00392421850284773	-0.00423965761303113	-0.0118052148847065	-0.00788747597279884	0.0203601209175763	0.0308500963979812	0.00730612147469909	0.0210192525707002	0.00343136638156204	0.0262770648610441	0.012261056407078	-0.0079313078783364	0.00174994775355258	-0.00792355268114842	-0.0143366977783599	-0.0161946729255577	-0.00205031734158754	-0.0270851810884665	-0.0229653601140512	-0.0185662456929233	-0.02124584119701	-0.0510132043334867	0.000352572486987564	-0.000696188092875765	-0.0109295113904238	0.000608479070796268	-0.0268281895424899	-0.0168536336750208	0.0196548697518399	0.00506518263472511	0.0250109262314903	0.0180994070195823	0.00253982985273524	-0.0190528062328945	0.0239408919809259	-0.00638051743408533	0.0254094977119739	0.0316314522485698	-0.00714765751301172
LV 434	0.00167209115490366	0.0122264938137284	0.00574858490895105	0.00103656970982288	0.0134246117935486	0.00127632702276461	-0.0130105249107833	-0.00754523408624311	-0.0121821934072596	-0.00202090066030382	-0.00620883377965506	0.0291843723638525	-0.0239927333798956	-0.00483013377132899	0.0077925116646754	-0.00308345122861697	0.0102202053091024	0.00846691321215623	-0.0171723806346598	0.0168033786966914	-0.00775941646271552	-0.00426434566969424	-0.00969996162272941	0.00125200382195547	0.0230307043877435	0.0200458279699289	0.0111371021785069	0.0197446199326563	-0.0215353831832356	0.0541983682554069	-0.0229653598246576	0.00646665322290229	-0.021073862996437	-0.0148679658745819	-0.0358625578966867	-0.0121277464369199	0.00917788091970331	-0.00941341727583189	-0.00792543413836263	-0.0116646403854473	-0.0332103568230279	0.0287484572065812	0.0134336426800098	0.0109037300184275	0.00546215677160413	-0.0183949230329104	0.00935855046636079
LV 435	0.0433732136456257	0.0242476517477621	0.0139503822858232	0.0384164116829909	0.00639372658776958	0.0153093870472746	0.0136681316463013	0.0203670448621339	0.0217885814801423	0.0453886950391058	0.0239441839529084	0.00304441229233986	-0.00537084657539596	-0.000510299584195233	0.00446006547116637	0.0453067953040977	0.00533678865459152	-0.000184047085193382	0.0171813199114164	-0.0122127194528306	-0.00969186684158251	0.000258047199679208	0.0156447956476216	-0.0040563590551887	0.015366306794162	0.00185445742708876	0.0213285284928112	0.0199482124908448	-0.00081915048167791	-0.0152336544909341	-0.0133083771977959	-0.0304673556649968	-0.027599871625965	-0.0412901272483558	-0.0399561342312212	-0.0415412344649422	-0.00741270991341631	0.00188991687624363	-0.00573253806483563	-0.0240504714493545	-0.0433109274146298	0.00516320991417871	-0.00950762723602987	-0.000342387300093931	-0.0193591702318337	-0.0427295223739418	-0.0289428684696686
LV 436	-0.00106575442556444	0.023419136741817	0.00460652207624207	0.0151648831972047	-0.00817072550448535	0.0124097549638864	-0.00449712737065294	0.0286429805764718	0.000884556671277156	-0.00313327491013378	0.00804457780597783	0.00316546279480043	0.0098539913904027	0.0109682907841479	0.00606857971288434	0.0147592214498489	0.00488350910466371	-0.0127247834480244	0.00636127598001485	-0.015902763626745	0.00170281793232959	-0.00302770863932972	0.00783546153403121	-0.0318372313721541	-0.0142679833638808	-0.0332664947008294	0.000130170260794022	-0.0185171724641053	-0.0374741009869439	-0.0598450187264314	-0.0127980492222044	0.0107418066969623	0.00535367889596092	0.0184861826024936	0.00595549595607357	0.00153403390800796	-0.00645237747256412	0.0283810519660864	0.0248788495534331	-0.00524772709057933	0.0079226933652704	0.0183429557412455	-0.0164278334558689	-0.0123052637284734	-0.000669849068763413	0.0112031769567014	0.00593012095870418
LV 437	0.0255010547316665	0.00673335432944658	0.0285603665366741	-0.00100656472075323	0.0175564143481444	0.0279233758999514	0.0255902362521379	0.0314034668430868	0.00486986127633797	-0.00606519563359104	0.00725039645516769	0.0108757413324586	0.00994189210656406	0.0130355902514677	0.0320609779857269	0.00474545462162488	0.0304728720007512	0.0226122322977605	0.00682663901103022	0.0350131371167695	0.0164245075184827	0.0146002771853907	-0.00293648590983502	0.0189918408052076	0.0189707934359177	0.0552286599032751	0.0240018798113741	0.0223346294793692	0.0281672143611862	0.0389709528765209	0.0271082035951879	-0.0491351466631406	-0.0329535224386872	-0.0219380402117202	-0.0201357916540886	-0.0428281127070234	-0.0528112583242833	-0.0595811125950336	-0.0315846835083451	-0.0464841801195566	-0.0455020444809358	-0.0348641357004898	-0.0205047491860192	-0.0322103689409424	-0.0369292918016556	-0.0312226307561441	-0.0370787070164338
LV 438	0.00384565362044537	-0.00395724409442339	0.00638228436648942	-0.0122970711722355	0.0213514537859966	-0.00667353370457706	-0.0382165501328145	-0.0214135857062385	-0.0210378997578722	-0.00827438839280464	-0.000776456732687926	-0.046281138857192	-0.0330716358478258	0.0425563928531028	0.0610940577701642	-0.0145271086924782	0.0336333468958191	0.00254593331176498	-0.0151447366188243	0.0639558566506516	-0.0251264335352865	0.0413265617292452	-0.00254700661655056	0.063044995625211	0.0525300576303254	0.0714421368571149	0.022333126598704	0.0473732510533119	0.0849687041457539	0.0233495462237489	0.0201284919730201	-0.0112969990274404	-0.056541891965096	-0.0297796621792899	-0.0518873214934777	-0.038850604445313	-0.0168254807694445	-0.0454407291371543	-0.0325639230695451	-0.00271572846297377	-0.0361410395728165	-0.00987852400935209	0.0150050804858214	-0.0158651797621774	-0.0172443393835978	-0.042773334186922	-0.019717384250279
LV 439	0.0106538838326992	0.0302374381966366	0.0344959356963113	0.0076074781773344	0.017907155000387	0.0161408462077757	0.0184158104291037	0.0171260316066006	0.00064303933183604	0.0208561454738905	0.0193850587786332	0.0282760400858176	0.0378323315976797	-0.00673749626745013	-0.00173511213680567	0.0225587418766443	0.00833800108933059	0.0240651527620133	0.0453631058416539	-0.0127882396451455	-0.0144013807323918	-0.0199525422551667	6.71140831639758e-05	0.0125014665923266	-0.00669711427205317	0.0140815546662743	-0.0223339627918826	-0.0156341899038268	-0.0162782539178863	-0.00615226526447311	-0.0458361159676151	-0.01662731486177	-0.0118587541981541	-0.018236234379244	-0.00555947838447367	-0.00789823437004429	-0.0123788241315273	-0.0212911702362976	-0.0114862773112	-0.0378800834856256	0.00273004140369131	-0.0168964860929293	-0.0106810396085428	-0.0143854202013758	-0.00743498540829137	-0.00861746773491805	-0.0195039291707132
LV 440	0.014444443438071	0.00516416593261947	0.0249457330430927	0.0149977217248521	-0.00084887968259049	0.0180193325919759	0.00950291950448562	0.0134516122270668	0.0159131666189303	0.0205650588928558	0.0292891456103355	0.0346370985887387	0.00926711426316888	0.0109930642348505	0.0115800952563597	0.0123241501350156	0.036354633488979	0.021323073305586	0.000891934686877139	-0.047106121062314	-0.0360635136554881	-0.0297808156432664	-0.0438067089869346	-0.0568986361792268	-0.0505948390457367	-0.0667297946384957	-0.0275889606919765	-0.0329582531392931	-0.0509926106139963	-0.0429716238014303	-0.0218137910019001	0.00181905618897155	0.0308989872999552	0.0199017107673279	0.0252034625513683	0.014088258739345	-0.00465524835886704	-0.0122301700526013	0.0144415908211821	0.0189056167386366	-0.0042403489850196	-0.00439649078123556	0.0255566126615851	0.0124799590624416	0.0098880884746639	0.0262725471353263	0.0305564523357078
LV 441	0.0157286650324529	0.0111067726266018	0.00478586509609639	0.00605549459669912	0.00887657168925487	0.0167397494584398	0.0104634149619924	0.0230131793065337	0.0381018822399216	0.0245917075914979	0.0282780222379544	0.00742771578103568	-0.00666472527846155	0.0320809341650757	0.0395482795107976	0.0153146518947069	0.0467022855272067	0.0381977525120867	0.0185250437416681	-0.0315179920624897	-0.0349274005937756	-0.0165906172828747	-0.0465306464082732	-0.0401520852531972	-0.039681081965278	-0.043128607752736	-0.0473138531786278	-0.0330274093654223	-0.0291156181427896	-0.0492100912995172	-0.0321634644726342	-0.00717274477390018	0.000109031971732348	0.00772678103678045	0.0178660146661183	-0.000677011997150811	-0.0158043295087578	0.00854368568530313	0.0142747688134347	-0.0216960458497111	-0.0209775359534561	0.026363486258254	0.01084566497292	0.00348932221480327	0.00930284149441231	0.00620029297044616	0.0260913830848257
LV 442	0.00924093347391416	-0.000766568400012084	-0.00972291990322181	0.0112053978285691	0.0138333936116585	0.00204836830671523	-0.0164536434280706	-0.00293343694735201	-0.00794758681347538	-0.0248133153048867	-0.0121009901342877	-0.0101615686087015	-0.0245480412996356	-0.00226216459045727	0.016245802154104	-0.0101899184207436	-0.00275384320648075	-0.00969148266208134	-0.0349806326992708	0.00275840630433391	-0.033769159198427	-0.00721513281789148	-0.0151548703891194	0.00603174204962946	0.00766807418511134	0.0100826976267875	-0.00761200316172582	0.000253964262795846	0.0259951430486814	0.0433339167144729	-0.00930886572002193	-0.00369936247915917	0.0112981891758891	-0.00249020358401004	0.00670181648225334	0.0241395630837755	0.0113560524182487	0.00508555772740603	0.0247239711763403	0.0475017524951368	-0.0388840188877013	0.0148653764936211	0.00562314542162406	-0.00408678752394578	0.0127793741338516	-0.00973009450984511	-0.0114960274843961
443,DMAP_NKA2	-0.0264699436251393	-0.0478976679133454	-0.0321629563136148	-0.0487300559424052	-0.057020351528273	-0.0393878543565319	-0.062152476303402	0.0182839981508854	-0.056129154975294	-0.0539690099935347	-0.0264147693483914	-0.0258149575483542	-0.0272878078328146	-0.0348213223916841	-0.0372230890203148	-0.00690773568224587	-0.0493469533519296	0.0131190404607414	-0.00247866270057464	0.0043355276584209	0.0244792970445856	0.00638210349936493	0.0364775745598558	0.0220687352085649	0.0104181928806066	0.00992740130185609	0.0186380088522724	0.0022718651716091	0.00267630919962893	-0.00684123721000258	0.0250229350021936	0.0328853611189258	-0.00821912464730712	-0.0235386155793873	-0.0100496241814435	0.117435486047596	0.0434455320840415	0.0653416666653363	0.0318212779736317	0.00731935480692832	0.0207033665579359	0.0700290294860502	0.0606788501659034	0.0228791857167576	0.0474140818779041	0.0135871506175157	-0.0447779616631229
LV 444	0.0406979643874792	-0.0109186601328909	0.0144000677589245	0.00262643952792326	0.0229967724831958	0.0180963651885133	-0.00100923099316018	-0.00143133680232226	0.0162690885236808	-0.000824902691362935	0.00366414907574285	0.00600053014280437	-0.00634754455597151	0.00277974248230237	-0.0102038436884897	-0.000626958093441805	-0.000520471423414035	0.00198629520098963	-0.011008738685319	-0.0092601019992644	-0.0195650526265288	-0.0240155204506808	-0.0255861775589791	-0.0172843781486034	-0.00522440046151516	0.0099960952567805	0.0109952796843684	-0.0172110291168112	-0.007647741878288	0.015458224831351	-0.0187807368161408	0.0205881667347233	-0.0131686252330312	0.00440680714220936	-0.00402869872961637	0.0209225894744917	-0.0160430495421699	-0.00570452489837038	0.0122645914181151	0.0103433903267887	-0.00604988416115243	-0.0238356548566958	0.0165290272691738	0.0197529859524785	-0.00797903602977568	0.00497883124591826	-0.0114771045339591
LV 445	0.00502882764051528	0.010238756965035	-0.000152523977438819	0.0138217236527239	0.0106805523440483	-0.00182188461737627	0.00830984444843091	0.00374706719133322	-0.0107189924062913	0.0154052189559377	0.00198223155381272	0.00371948416165172	0.00844248004707034	-0.00851630515764291	0.0133096498030613	0.00434141152798797	-0.00393654453790555	-0.00538434485439045	-0.00154085761606173	-0.0616862790731566	-0.053118270298975	-0.0539510757878771	-0.0399028982885993	-0.0691868586120842	-0.062200080634666	-0.0572334067580171	-0.0653997109371234	-0.0656385861291052	-0.0510340860571066	-0.0516758603268591	-0.039887601285807	0.0395165274224726	0.0428267172729044	0.0554138834172778	0.0410299557495383	0.0336015497932188	0.0185433918212773	0.0570364743187933	0.0515777886146085	0.0468447946963971	0.0436335326117112	0.024418945794478	0.027902268071475	0.0280122351669121	0.0373077081852228	0.0226762772432883	0.0336168688853
LV 446	0.0131788782760413	-0.00285070095346907	0.00330922028702027	-0.0473127565459499	0.00347966349549482	-0.0290021458625223	-0.00623043383150713	-0.0174124557067813	-0.0606669106405331	-0.00759111486193019	0.0400573147188928	0.0142021609605447	-0.0355691387725244	-0.00459337457356985	-0.0131201968614646	0.00940611081827092	-0.0143207328869677	0.0182936893525991	0.00771630041987892	0.0832728300944322	0.00687391274467231	0.0112205954764619	0.00836845448644102	0.0528805700750745	0.0548548370135365	0.0446445637729121	0.0183509194516185	0.0246792479931423	0.0183370242399226	0.0407769615401333	-0.00198391453468919	-0.00443542164385648	-0.0805488638032524	-0.0463074443707853	-0.122524916204976	-0.00527533266163189	0.0170244155838542	0.0318657758655894	0.0128168534750762	0.0139169353430099	-0.0278576425178141	-0.0143369046820879	0.0158088570496366	-0.00528657918968671	-0.0230401812585138	0.0508521038554064	-0.0459210340251491
447,KEGG_LYSOSOME	0.159156498257734	0.133278951192724	0.0721842081263279	0.15765713220882	0.146849541682872	0.143972775861526	0.176417245588188	0.16156634507334	0.175399354170185	0.111124292751162	0.109363038835644	0.12951339792478	0.145491167510649	0.172108309136593	0.165331057305632	0.13579776231129	0.149485662645698	0.14476422100513	0.132522588864496	-0.0678589996089204	-0.0497195602904814	-0.0811876430869381	-0.062404475142314	-0.116616587928967	-0.113011820516198	-0.0804895489683932	-0.0632594990755241	-0.0841421071186544	-0.0880858244103203	-0.0898985489159588	-0.0759819063702431	-0.114153356066002	-0.10154940069561	-0.127701204911505	-0.101400190007516	-0.114057037249774	-0.107354370742523	-0.129109836267593	-0.104110195172438	-0.147468879685644	-0.145823900200528	-0.0180258237850692	-0.101687336325241	-0.128056532769877	-0.13456716937145	-0.122863916508842	-0.0513978792602642
LV 448	0.0211439756194725	0.00621452150764402	0.0271652734281194	0.00366755712255307	0.0258180734233674	0.00941271341576993	-0.00576026942215844	0.018361545193659	-0.0258098392962408	0.00325718426118381	0.00220813358678258	-0.0348713763563921	-0.0169346228222398	0.0070602667590367	0.00418060787368442	-0.0020692563486108	0.0126157112234327	0.0439493403798988	0.0149752675926715	-0.0270378187225321	-0.0692338920742205	-0.0499232653894507	-0.0246297770189592	-0.0587689741794967	-0.049986966899971	-0.0162117922813364	-0.0298394335819579	-0.0324822667467617	-0.028026450625291	-0.0806906626055048	-0.0468854815269669	0.0206596331645754	-0.0051831237317653	0.0011611774874676	-0.0333545850778921	0.0090665336714251	0.0329509857274744	0.0148127000810184	0.00975751223025451	0.0328424995314984	0.0151732698009273	0.0320061522077689	0.08231085645228	0.0785581381558684	0.0452107414955097	0.041508862455498	0.0216506208589068
449,REACTOME_ELONGATION_ARREST_AND_RECOVERY	0.0139774906498443	-0.00134903734864531	0.00532528101136019	0.00118232452663037	0.0164928061377076	0.0232484586656024	0.0061973531036808	0.0254086980382701	0.00286445698783376	0.0184717730459315	0.0123169343707677	-0.00466115074021083	0.00601653781712823	0.00352223880372557	-0.00323336583284154	0.0133212959294183	-0.00244965739390936	0.0214007677936208	-0.00281251918525422	-0.015224927634501	0.00158761524306312	0.000794022421826435	0.00137316088507314	-0.0290747899860237	-0.0219020418844061	0.00786713163875396	3.48319076327357e-05	-0.0119702557242311	-0.0198551257759474	-0.0669788228111863	-0.00134842989451762	0.0134794691131175	-0.034939290238702	-0.00238103254792991	-0.021039237495115	0.000702339225374739	-0.00956622881659116	0.00684933093044275	-0.00922373731334074	0.0172924698893763	-0.00750577861281207	-0.0111001042992432	0.0333714720918678	0.0271450835606257	0.00860777451943947	0.00135310172362824	-0.0135886864963347
LV 450	0.0831298435776968	0.0669507021819418	0.061306850612307	0.0659707528905511	0.0770248292554618	0.0862809774183412	0.0800754134575035	0.0523640166474543	0.0283047498905974	0.0632766319474812	0.0280196952140493	0.0142421715081238	0.0212324815112202	0.0411692642411858	0.0102203581246971	0.0522301369733906	0.0145590035220688	0.0619647302795366	0.0718906814621705	-0.0298547971441504	-0.0613649344163945	-0.055674412997606	-0.0241504908739788	-0.0618959371663828	-0.0414330144584713	-0.0351554253037258	-0.0236908171100804	-0.0602727820138097	-0.0402455601812617	-0.0702798233938411	-0.0463573144766288	-0.0304033034201924	-0.0672450528098496	-0.0431559661707651	-0.0866842045502036	-0.0643356812818514	0.00604943120890628	-0.0173089332914599	0.00215648653537124	-0.0322325589186819	-0.00440404824778165	0.00803360942371821	-0.00690276061641323	7.54384175494787e-05	-0.0254626380995787	-0.030331158592294	-0.0376866407659213
451,REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT	0.0458502899219847	0.0293690685016187	0.0355515805698079	0.0112243800613018	0.0450679072915227	0.0328339445363201	0.0376142092684124	0.0405802992635896	0.0316808233808449	0.0325758869330615	0.0141172388948628	-0.0163081511035622	0.0118805220801931	0.0149033828453046	0.0198095299631349	0.0290033543490928	0.0180730540974159	0.0324336602301859	0.0153128020059249	0.000898327958122331	-0.0133321332174542	-0.0332198209950875	-0.00974428182546226	-0.0730511857413089	-0.0347410113227438	-0.010481380261747	-0.0125540985729359	-0.0318333948010318	-0.0513734567552841	-0.0477467068375936	-0.0243327480222364	-0.00416118256778688	-0.0171851669402285	-0.0323210147691246	-0.0287810761095606	-0.0131211328919543	-0.0164075043851479	-0.0139869524276535	-0.00504786215999249	-0.00134415041131671	-0.0123913844029157	-0.00571386620662453	0.00951979536195805	-0.00551915966209745	0.0048737594105587	0.0170668971783238	-0.0155418917126914
LV 452	-0.0074662962585991	0.00702540453658282	0.00304658812885199	-0.00591595428178126	-0.00886526462915623	-0.00917890270498759	-0.0315913399066635	-0.0138135942236165	-0.0328559722237345	-0.0019358441385062	0.00213184987167921	-0.03002632959382	0.000801649630573521	0.000275299581240483	0.0131635366388439	-0.0486203823901412	0.0184985532900498	0.0160948736709025	-0.012603617139855	-0.051287088955363	-0.0508082364721733	-0.0205107751621075	-0.010625554683925	-0.0708582286499023	-0.0565467642496367	0.00968078930871535	-0.00473029181817207	0.00343281257435226	-0.0146576998720816	-0.0553016412257566	0.0105164367254832	0.0484713041310268	0.0415577910084972	0.0360867800721153	0.00516801357473185	0.0339103137121106	-0.0189120155704761	0.0186923000284458	0.0385182224592157	0.0277668941261128	0.0240146291055074	0.0578332398084766	0.0283055956645351	0.0275073033286689	0.0533602084827587	0.00697057573034768	0.0242808289606298
LV 453	-0.00646093077988223	-0.000508686681091143	-0.028338586209089	-0.00734697863891091	0.00470280863342515	-0.0395447901070119	-0.0127189034553263	-0.0181000540206334	-0.0242797358529229	-0.0185081727489775	0.0113151466687481	-0.00192671170150606	-0.0157677305982335	-0.0180800932221783	-0.018582453653974	-0.00427067142324111	0.0037219775926715	-0.0192358165231683	-0.0145106679038384	0.0171650909835666	0.00873521439220523	0.0190871230687394	0.0236978128387706	0.0685047774004294	0.0366439688528237	0.00422128885856271	0.0169181686454159	0.0154010915196175	-0.00194695427990958	0.0121525452428234	0.0011587081084062	-0.00475111993110338	0.00124883423250106	0.000440325645988544	0.00959265496508832	0.0159381978669747	-0.0118557549047086	0.0275140678453277	-0.0124280994909662	-0.0082208960008434	-0.000115531808760034	-0.00710342310118957	0.00124228465171232	0.00532978898382049	0.00804795642014941	9.16915229270644e-05	-0.018268761903229
LV 454	-0.00582902770761096	0.00979679451142825	0.000981991198201035	0.0210598838180447	0.00185481110366648	0.0181572609812883	0.0105576228774217	0.00986503694277577	0.0174768963713382	-0.013872240662293	0.00411353074497382	0.0118691704970084	0.00995907545028597	0.00910978442780157	0.00205731983803622	-0.0137041153664601	0.0176905001668319	0.00910037216766691	-0.0129900576150898	-0.0291043264743746	-0.00959830138810293	-0.0214105002293733	-0.0287309000112346	-0.0196871164995609	-0.00161261002439867	-0.0187449456061408	-0.00916479516157863	-0.0119372588697853	-0.0118267564610721	-0.0139026421280124	-0.013905075590424	0.0195309070509299	0.0132411975193924	0.00797573301422937	0.0165013102673987	0.0240475585465176	0.000942140718324708	0.00188681824906451	-0.0132147443194104	0.0146813807960291	0.0112828935799362	0.000739310852848531	-0.00621284377977466	-0.0161527434533003	0.00588861418792809	-0.00970814476302402	0.0109412302316529
LV 455	0.00457591133183566	0.00751866509624681	0.0231557759216513	-0.0104232363535395	-0.00462356218217764	0.00351451868526597	-0.00996999973684279	-0.00472546538604501	-0.00242384386277636	-0.0488960580550215	-0.00822354172705296	0.0219638805008482	0.0162960091084788	0.0230880643610884	0.00373460297342699	0.0165986955462062	0.0260839341235204	0.0128945660285811	0.0240072974477648	0.0177274278173603	0.00647260777556617	0.00783091616841941	0.0522839200960658	0.00684143451475077	0.0050753653575195	0.0193042854765854	-0.0240708576384949	0.010175715526412	0.0188508995981393	0.00679625222219605	0.0152590633549053	-0.039567026110316	-0.0168908672482057	-0.013172382008513	-0.0393863348340849	-0.0236487425464233	0.0113161218227917	0.00426608060004212	-0.00133188836243331	-0.0146118529921837	-0.00274730959525624	0.050067274384874	-0.0309507008828929	-0.0263052858796666	-0.0250756269259014	-0.037702635298589	-0.030952068214126
LV 456	0.00355095222521467	0.00884201303481504	0.039908907982627	0.0138510193394446	0.0305777956193477	0.00266764958648098	0.00753606960898523	0.0191918591659814	-0.0389491797867273	0.0103304467835748	0.0296713500923302	-0.00383027879288564	-0.0090801955022574	-0.000697395134362575	0.00366554729428051	0.000827856441015069	0.0249848918148329	-0.0173588527440495	0.0132626734278527	-0.0402767192534054	-0.0551375652774065	-0.0330193440826016	-0.0312908795129718	-0.0491730004506676	-0.0515535016803564	-0.014919386549458	-0.033183335453877	-0.0616060105003048	-0.0365906010710288	-0.0646678929320336	-0.0615611611171367	0.0184894677526167	0.0156712287770118	0.0175989227855648	0.0219313776626773	-0.000858875411911768	0.0328233791393778	0.0198652559268529	0.0352038004479857	0.02369395887256	0.0135598530390531	0.0653821103742235	0.0348639835933755	0.000323485246272167	0.0346551472306243	0.0261724857310006	0.0346506862574637
LV 457	0.0109795416609355	-0.0193322007388195	0.00721566015824865	-0.00722584245546485	-0.0119369299493556	0.0167429418855575	0.00658722754834642	0.0122575966061667	0.0287073046500063	0.00431548063350436	0.0143711852789953	0.0110344450005231	0.0106821178773788	-0.00633271556452442	-0.00427424596116922	0.00802706817546443	0.0142285850832739	0.0159803545268054	-0.00424667245673143	-0.0121474857311391	-0.0357198674837261	-0.0107695721643084	-0.0133950296784386	-0.0434645042049274	-0.00405550150324141	-0.0351036840600304	-0.0351137667583972	-0.0341317615743351	-0.0410078618894945	-0.0903617137714432	-0.0128616372060063	0.0157609961732375	0.0316991263188671	0.0245809667191925	0.0121585626418609	0.00860673429243176	0.0252305740580684	0.0311458030173802	0.00501192524501704	0.00763620153016288	0.015170860586664	0.0106255869379322	0.0254786084983571	0.0168098856719409	0.012045353260746	0.0164146579428337	0.00197564117165393
LV 458	-0.0385469549662065	-0.00593409479030084	-0.0333794372670546	0.00176528363054583	-0.0261497067378672	0.000484353782100389	-0.0243499373802615	-0.0269657721954029	0.000878316693145135	0.0163102427772005	-0.0285989928046415	0.00149891353898816	-0.00883989686619534	-0.0453090252194739	-0.0408558583390291	0.0161212957376467	-0.0343756959004477	-0.0215314395760864	-0.00835326266778003	-0.0174629443210305	-0.00536269735112093	-0.00750239685030853	0.0263771336246761	-0.0210393292115947	-0.0218724092486092	-0.00401323280393946	0.0207342674070506	0.017092681684956	-0.00298398307729822	-0.0220308191045552	-0.00879590795539867	0.0208119013459627	0.0253246390470849	0.0278609187332304	0.0120720151193252	0.0222950483324138	0.0237810259479828	0.07263088242047	0.0416525965392509	0.0292439295891249	0.027401602076241	0.033177118995148	0.00560424336940329	0.0114050706658955	-0.00510778340142832	-0.00251446376493325	0.00735256074312123
