LV	Allergic.Rhinitis...EGPA	Allergic.Rhinitis...GPA..no.prior.nasal.disease.	Allergic.Rhinitis...GPA.with.active.nasal.disease	Allergic.Rhinitis...GPA.with.prior.nasal.disease	Allergic.Rhinitis...Healthy	Allergic.Rhinitis...Sarcoidosis	EGPA...GPA..no.prior.nasal.disease.	EGPA...GPA.with.active.nasal.disease	EGPA...GPA.with.prior.nasal.disease	EGPA...Healthy	EGPA...Sarcoidosis	GPA..no.prior.nasal.disease....EGPA	GPA..no.prior.nasal.disease....GPA.with.active.nasal.disease	GPA..no.prior.nasal.disease....GPA.with.prior.nasal.disease	GPA..no.prior.nasal.disease....Healthy	GPA..no.prior.nasal.disease....Sarcoidosis	GPA.with.active.nasal.disease...EGPA	GPA.with.active.nasal.disease...GPA..no.prior.nasal.disease.	GPA.with.active.nasal.disease...GPA.with.prior.nasal.disease	GPA.with.active.nasal.disease...Healthy	GPA.with.active.nasal.disease...Sarcoidosis	GPA.with.prior.nasal.disease...EGPA	GPA.with.prior.nasal.disease...GPA..no.prior.nasal.disease.	GPA.with.prior.nasal.disease...GPA.with.active.nasal.disease	GPA.with.prior.nasal.disease...Healthy	GPA.with.prior.nasal.disease...Sarcoidosis	Healthy...EGPA	Healthy...GPA..no.prior.nasal.disease.	Healthy...GPA.with.active.nasal.disease	Healthy...GPA.with.prior.nasal.disease	Healthy...Sarcoidosis	AveExpr	F	P.Value	adj.P.Val
LV 466	-0.009089422878215778	-0.019762186149329924	-0.01779769745869205	-0.0035441546514177573	-0.003730568438512688	-0.00974260866392737	-0.010672763271114145	-0.008708274580476275	0.0055452682267980195	0.005358854439703089	-6.531857857115921e-4	0.010672763271114145	0.00196448869063787	0.016218031497912164	0.016031617710817236	0.010019577485402553	0.008708274580476275	-0.00196448869063787	0.014253542807274295	0.014067129020179365	0.008055088794764683	-0.0055452682267980195	-0.016218031497912164	-0.014253542807274295	-1.8641378709493076e-4	-0.006198454012509611	-0.005358854439703089	-0.016031617710817236	-0.014067129020179365	1.8641378709493076e-4	-0.006012040225414681	-4.736251595594572e-19	0.8799029370857968	0.5139857086746287	0.6622766246238362
LV 467	-0.025722290431875572	-0.007885624775496789	0.01846366273504235	0.00828366293161578	-0.018761181791294754	-0.009691007647734264	0.017836665656378783	0.044185953166917924	0.034005953363491354	0.006961108640580818	0.01603128278414131	-0.017836665656378783	0.026349287510539138	0.016169287707112567	-0.010875557015797965	-0.0018053828722374753	-0.044185953166917924	-0.026349287510539138	-0.010179999803426569	-0.037224844526337106	-0.028154670382776612	-0.034005953363491354	-0.016169287707112567	0.010179999803426569	-0.027044844722910535	-0.017974670579350045	-0.006961108640580818	0.010875557015797965	0.037224844526337106	0.027044844722910535	0.00907017414356049	8.234230183666226e-18	3.4962557657113793	0.004240027420515327	0.037365241643291316
LV 468	0.0060972146012549895	0.017972595460455248	-0.004730747899720303	0.012680870720717701	2.319356233296179e-5	0.0013401210147073097	0.01187538085920026	-0.010827962500975293	0.006583656119462711	-0.006074021038922028	-0.00475709358654768	-0.01187538085920026	-0.02270334336017555	-0.005291724739737548	-0.01794940189812229	-0.01663247444574794	0.010827962500975293	0.02270334336017555	0.017411618620438003	0.004753941462053265	0.006070868914427613	-0.006583656119462711	0.005291724739737548	-0.017411618620438003	-0.012657677158384738	-0.01134074970601039	0.006074021038922028	0.01794940189812229	-0.004753941462053265	0.012657677158384738	0.001316927452374348	2.3644166851019407e-17	1.8545887512873935	0.10011441666679739	0.22561915683513128
LV 469	0.009708247014921477	-0.005530552331208643	0.016187589063576334	0.018406789457213878	0.003976219234787252	-0.0021626359889639363	-0.01523879934613012	0.006479342048654859	0.008698542442292402	-0.005732027780134224	-0.011870883003885413	0.01523879934613012	0.02171814139478498	0.023937341788422523	0.009506771565995895	0.003367916342244707	-0.006479342048654859	-0.02171814139478498	0.0022192003936375437	-0.012211369828789084	-0.018350225052540272	-0.008698542442292402	-0.023937341788422523	-0.0022192003936375437	-0.014430570222426628	-0.020569425446177816	0.005732027780134224	-0.009506771565995895	0.012211369828789084	0.014430570222426628	-0.006138855223751188	4.599299742227982e-18	1.8560206429275887	0.09984951073197555	0.22561915683513128
LV 470	-0.002708392007440774	0.02157860591954456	0.059168811787402464	0.04244190549793822	4.264945596350253e-4	0.007561421358047316	0.024286997926985333	0.06187720379484324	0.045150297505378995	0.0031348865670757994	0.01026981336548809	-0.024286997926985333	0.03759020586785791	0.020863299578393658	-0.021152111359909534	-0.014017184561497243	-0.06187720379484324	-0.03759020586785791	-0.01672690628946425	-0.058742317227767446	-0.05160739042935515	-0.045150297505378995	-0.020863299578393658	0.01672690628946425	-0.04201541093830319	-0.0348804841398909	-0.0031348865670757994	0.021152111359909534	0.058742317227767446	0.04201541093830319	0.007134926798412291	-1.2068882077930746e-17	3.545503840991688	0.003852949999862316	0.03621772999870577
LV 471	-0.01727169643491165	-0.014572546234656862	-0.009404325674693194	-0.007460446005459873	-0.003484298549610805	-5.850254060775417e-4	0.002699150200254792	0.00786737076021846	0.00981125042945178	0.013787397885300848	0.016686671028834112	-0.002699150200254792	0.005168220559963668	0.007112100229196988	0.011088247685046057	0.01398752082857932	-0.00786737076021846	-0.005168220559963668	0.0019438796692333206	0.0059200271250823885	0.008819300268615653	-0.00981125042945178	-0.007112100229196988	-0.0019438796692333206	0.003976147455849068	0.006875420599382331	-0.013787397885300848	-0.011088247685046057	-0.0059200271250823885	-0.003976147455849068	0.0028992731435332634	-4.5408098881860004e-18	1.1338081363153472	0.35132846040245247	0.5277948103762871
LV 472	-0.006806366878865536	-0.0015126946161284245	-0.016266277066341903	-4.0560652825263367e-4	-0.013037832857122015	-0.006707286588097648	0.005293672262737112	-0.009459910187476366	0.0064007603506129026	-0.006231465978256478	9.908029076788866e-5	-0.005293672262737112	-0.014753582450213479	0.0011070880878757908	-0.01152513824099359	-0.005194591971969223	0.009459910187476366	0.014753582450213479	0.015860670538089268	0.0032284442092198893	0.009558990478244255	-0.0064007603506129026	-0.0011070880878757908	-0.015860670538089268	-0.01263222632886938	-0.006301680059845014	0.006231465978256478	0.01152513824099359	-0.0032284442092198893	0.01263222632886938	0.006330546269024366	-3.766175967581226e-19	0.6361572258346943	0.7008791437881986	0.7988079848948637
473,KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	-0.023825198279239512	0.008192689653926982	-0.01950393933881377	-0.027982583630244154	-0.0057964216997815465	-0.02126769530687691	0.0320178879331665	0.004321258940425743	-0.004157385351004638	0.018028776579457968	0.0025575029723626033	-0.0320178879331665	-0.02769662899274075	-0.03617527328417113	-0.013989111353708528	-0.029460384960803894	-0.004321258940425743	0.02769662899274075	-0.00847864429143038	0.013707517639032225	-0.0017637559680631397	0.004157385351004638	0.03617527328417113	0.00847864429143038	0.022186161930462606	0.006714888323367241	-0.018028776579457968	0.013989111353708528	-0.013707517639032225	-0.022186161930462606	-0.015471273607095364	-8.96464006828804e-18	1.7798557415888343	0.11489295770862548	0.25032968931217076
LV 474	-0.0026144320710909043	0.006816544868554584	4.561178235032023e-4	8.65822469846031e-4	-0.0031299597702852703	0.004451482064205558	0.009430976939645489	0.0030705498945941064	0.0034802545409369353	-5.15527699194366e-4	0.007065914135296462	-0.009430976939645489	-0.006360427045051382	-0.0059507223987085535	-0.009946504638839854	-0.0023650628043490264	-0.0030705498945941064	0.006360427045051382	4.097046463428287e-4	-0.0035860775937884724	0.003995364240702355	-0.0034802545409369353	0.0059507223987085535	-4.097046463428287e-4	-0.003995782240131301	0.0035856595943595266	5.15527699194366e-4	0.009946504638839854	0.0035860775937884724	0.003995782240131301	0.007581441834490828	-7.876158150384829e-18	0.3354059243665744	0.9161147278449709	0.9444727549647378
LV 475	-0.011278302463040166	-0.005765992700712751	0.044838270031924754	0.022049556778971937	-0.00866083846498273	-0.005771564960487339	0.005512309762327415	0.05611657249496492	0.033327859242012106	0.0026174639980574357	0.005506737502552827	-0.005512309762327415	0.05060426273263751	0.02781554947968469	-0.002894845764269979	-5.5722597745878205e-6	-0.05611657249496492	-0.05060426273263751	-0.02278871325295282	-0.05349910849690749	-0.050609834992412096	-0.033327859242012106	-0.02781554947968469	0.02278871325295282	-0.030710395243954667	-0.027821121739459276	-0.0026174639980574357	0.002894845764269979	0.05349910849690749	0.030710395243954667	0.002889273504495391	-1.1583844263924074e-18	4.07193940592556	0.001391123337266291	0.02590639120531753
LV 476	-0.0032037576854899753	-0.00897147076886216	-0.020950491844410765	-0.0025030411326337934	0.011159711876345225	-0.011236221232188516	-0.005767713083372185	-0.01774673415892079	7.007165528561819e-4	0.0143634695618352	-0.00803246354669854	0.005767713083372185	-0.011979021075548605	0.006468429636228366	0.020131182645207385	-0.0022647504633263563	0.01774673415892079	0.011979021075548605	0.01844745071177697	0.032110203720755987	0.00971427061222225	-7.007165528561819e-4	-0.006468429636228366	-0.01844745071177697	0.013662753008979019	-0.008733180099554722	-0.0143634695618352	-0.020131182645207385	-0.032110203720755987	-0.013662753008979019	-0.02239593310853374	1.142977342888666e-17	0.7645753032866655	0.6000825560192125	0.7285135089679737
LV 477	-0.010577312280409073	0.00983843363481627	0.03234342667435197	0.015918849437650012	0.008266231006817682	-0.0037375322969519518	0.020415745915225342	0.04292073895476104	0.026496161718059085	0.018843543287226754	0.00683977998345712	-0.020415745915225342	0.0225049930395357	0.006080415802833744	-0.0015722026279985865	-0.01357596593176822	-0.04292073895476104	-0.0225049930395357	-0.016424577236701956	-0.024077195667534287	-0.03608095897130392	-0.026496161718059085	-0.006080415802833744	0.016424577236701956	-0.007652618430832331	-0.019656381734601963	-0.018843543287226754	0.0015722026279985865	0.024077195667534287	0.007652618430832331	-0.012003763303769635	-1.2183008622402905e-18	2.592310354622197	0.024610122581030586	0.09166109806595166
LV 478	-0.005841185373607994	0.009676588879106171	0.015283090788036684	-0.00979697804463919	0.008449398609440942	-4.61688411035467e-4	0.015517774252714167	0.021124276161644678	-0.003955792671031195	0.014290583983048936	0.005379496962572528	-0.015517774252714167	0.005606501908930512	-0.019473566923745363	-0.001227190269665229	-0.01013827729014164	-0.021124276161644678	-0.005606501908930512	-0.025080068832675873	-0.006833692178595741	-0.01574477919907215	0.003955792671031195	0.019473566923745363	0.025080068832675873	0.018246376654080132	0.009335289633603722	-0.014290583983048936	0.001227190269665229	0.006833692178595741	-0.018246376654080132	-0.00891108702047641	-5.2583805365546965e-18	0.9199784579519911	0.4856335598533623	0.6382427744011566
LV 479	0.0056966539435307495	0.016364469153987097	0.018508991447220187	-0.0014040059088602248	0.014194838516498175	0.011743097546966926	0.010667815210456347	0.01281233750368944	-0.007100659852390974	0.008498184572967426	0.006046443603436176	-0.010667815210456347	0.0021445222932330926	-0.01776847506284732	-0.0021696306374889207	-0.00462137160702017	-0.01281233750368944	-0.0021445222932330926	-0.019912997356080413	-0.004314152930722013	-0.006765893900253263	0.007100659852390974	0.01776847506284732	0.019912997356080413	0.0155988444253584	0.01314710345582715	-0.008498184572967426	0.0021696306374889207	0.004314152930722013	-0.0155988444253584	-0.0024517409695312496	5.846132240586312e-18	0.9066660730033931	0.49495037210862636	0.6461852080307067
LV 480	-0.01684767152158928	-0.0021911336332364065	0.017785803937380606	0.001453949674127339	0.004488851379044603	-0.018052520349026123	0.014656537888352873	0.03463347545896989	0.01830162119571662	0.021336522900633884	-0.0012048488274368444	-0.014656537888352873	0.019976937570617012	0.003645083307363745	0.006679985012281009	-0.015861386715789717	-0.03463347545896989	-0.019976937570617012	-0.016331854263253266	-0.013296952558336003	-0.03583832428640673	-0.01830162119571662	-0.003645083307363745	0.016331854263253266	0.003034901704917264	-0.019506470023153463	-0.021336522900633884	-0.006679985012281009	0.013296952558336003	-0.003034901704917264	-0.022541371728070726	-5.763390495843997e-19	2.297602934129009	0.04341316181179839	0.13390247096326566
LV 481	-0.009384201667837409	-0.021130339470263083	-0.03294541673396338	-0.03641929320719044	0.0023601854516560883	-0.013737356378797059	-0.011746137802425675	-0.023561215066125973	-0.02703509153935303	0.011744387119493497	-0.004353154710959652	0.011746137802425675	-0.011815077263700298	-0.015288953736927357	0.02349052492191917	0.007392983091466023	0.023561215066125973	0.011815077263700298	-0.003473876473227059	0.03530560218561947	0.019208060355166322	0.02703509153935303	0.015288953736927357	0.003473876473227059	0.038779478658846525	0.02268193682839338	-0.011744387119493497	-0.02349052492191917	-0.03530560218561947	-0.038779478658846525	-0.016097541830453147	-9.669371480403618e-18	1.4467082706181045	0.20853116982539607	0.37558442448479185
LV 482	-0.008582286921795948	-0.0031587222224614504	-0.0031006281472096783	0.006142655752160832	-0.012428961226705669	-0.003116115530295747	0.005423564699334498	0.0054816587745862705	0.01472494267395678	-0.0038466743049097203	0.005466171391500202	-0.005423564699334498	5.809407525177233e-5	0.009301377974622283	-0.009270239004244217	4.2606692165703597e-5	-0.0054816587745862705	-5.809407525177233e-5	0.00924328389937051	-0.00932833307949599	-1.5487383086068736e-5	-0.01472494267395678	-0.009301377974622283	-0.00924328389937051	-0.0185716169788665	-0.00925877128245658	0.0038466743049097203	0.009270239004244217	0.00932833307949599	0.0185716169788665	0.009312845696409921	6.24842830985067e-18	0.9702693841994411	0.45139423624308805	0.6080867503533285
LV 483	-0.007213620617893223	0.0069983480410902195	0.04847404608903929	0.015474975439748066	0.011116054521794748	-8.382285083690499e-4	0.014211968658983443	0.05568766670693251	0.02268859605764129	0.01832967513968797	0.006375392109524173	-0.014211968658983443	0.04147569804794907	0.008476627398657847	0.004117706480704528	-0.00783657654945927	-0.05568766670693251	-0.04147569804794907	-0.03299907064929122	-0.03735799156724454	-0.04931227459740834	-0.02268859605764129	-0.008476627398657847	0.03299907064929122	-0.004358920917953319	-0.016313203948117118	-0.01832967513968797	-0.004117706480704528	0.03735799156724454	0.004358920917953319	-0.011954283030163798	-7.047314121155779e-18	2.6474624562877986	0.022116554790767958	0.08803149684776503
LV 484	0.006529170031298654	0.01460725665542044	-0.008809832428354758	0.006025035552686999	0.023272293476306362	0.012414428693896896	0.008078086624121785	-0.015339002459653412	-5.04134478611654e-4	0.01674312344500771	0.005885258662598243	-0.008078086624121785	-0.023417089083775197	-0.008582221102733439	0.008665036820885923	-0.002192827961523542	0.015339002459653412	0.023417089083775197	0.014834867981041756	0.03208212590466112	0.021224261122251654	5.04134478611654e-4	0.008582221102733439	-0.014834867981041756	0.017247257923619363	0.006389393141209897	-0.01674312344500771	-0.008665036820885923	-0.03208212590466112	-0.017247257923619363	-0.010857864782409465	2.3995105975271296e-18	1.6640341830180954	0.1418587888119714	0.28988535105055024
LV 485	-0.005360569295194911	0.00822357475894686	0.0376801034620141	0.007216289751150956	-0.0024807951951043832	-0.0012786762195236652	0.01358414405414177	0.04304067275720901	0.012576859046345867	0.0028797741000905278	0.004081893075671246	-0.01358414405414177	0.029456528703067242	-0.001007285007795902	-0.010704369954051243	-0.009502250978470524	-0.04304067275720901	-0.029456528703067242	-0.030463813710863145	-0.040160898657118485	-0.03895877968153777	-0.012576859046345867	0.001007285007795902	0.030463813710863145	-0.00969708494625534	-0.008494965970674622	-0.0028797741000905278	0.010704369954051243	0.040160898657118485	0.00969708494625534	0.001202118975580718	-2.186664592086554e-17	2.0221916701032177	0.07323003303960593	0.18855364163234353
LV 486	-0.00534129406263628	0.0061270628855015115	0.02011665964034616	0.005684829069196111	-0.008643874634159415	0.004942578667276383	0.011468356948137791	0.025457953702982438	0.011026123131832391	-0.0033025805715231355	0.010283872729912663	-0.011468356948137791	0.013989596754844647	-4.4223381630540065e-4	-0.014770937519660927	-0.001184484218225128	-0.025457953702982438	-0.013989596754844647	-0.014431830571150047	-0.028760534274505575	-0.015174080973069775	-0.011026123131832391	4.4223381630540065e-4	0.014431830571150047	-0.014328703703355525	-7.422504019197274e-4	0.0033025805715231355	0.014770937519660927	0.028760534274505575	0.014328703703355525	0.013586453301435798	-1.776379664709145e-17	0.5672067898628991	0.7550981603575819	0.8380947570636432
LV 487	0.0027176714746566175	2.8721815091628658e-05	-0.015555041615227645	0.007113338428667815	8.441974128746666e-4	0.002643170555676624	-0.0026889496595649885	-0.018272713089884263	0.004395666954011198	-0.0018734740617819506	-7.450091897999358e-5	0.0026889496595649885	-0.015583763430319274	0.0070846166135761866	8.15475597783038e-4	0.002614448740584995	0.018272713089884263	0.015583763430319274	0.022668380043895462	0.01639923902810231	0.018198212170904268	-0.004395666954011198	-0.0070846166135761866	-0.022668380043895462	-0.006269141015793149	-0.004470167872991192	0.0018734740617819506	-8.15475597783038e-4	-0.01639923902810231	0.006269141015793149	0.001798973142801957	5.555109552182308e-18	0.8659332601371212	0.5240773497640889	0.670900576157141
LV 488	-0.01648798512725401	0.004157127101641986	0.04972113774117448	0.020665490367910495	-0.0019779894476504916	-0.0099307967212558	0.020645112228895993	0.06620912286842849	0.037153475495164505	0.014509995679603517	0.0065571884059982075	-0.020645112228895993	0.0455640106395325	0.01650836326626851	-0.006135116549292477	-0.014087923822897785	-0.06620912286842849	-0.0455640106395325	-0.029055647373263986	-0.051699127188824974	-0.059651934462430285	-0.037153475495164505	-0.01650836326626851	0.029055647373263986	-0.022643479815560988	-0.030596287089166296	-0.014509995679603517	0.006135116549292477	0.051699127188824974	0.022643479815560988	-0.007952807273605308	8.807716069638822e-18	3.866041081105371	0.0020696898703645083	0.027135140619471552
LV 489	-0.04267907150829454	-0.01614245808193892	-0.05745116421443905	-0.029254061187140162	-0.022042263697921838	-0.034801837704661706	0.026536613426355618	-0.014772092706144508	0.013425010321154373	0.0206368078103727	0.007877233803632833	-0.026536613426355618	-0.04130870613250013	-0.013111603105201246	-0.0058998056159829185	-0.018659379622722787	0.014772092706144508	0.04130870613250013	0.02819710302729888	0.03540890051651721	0.022649326509777343	-0.013425010321154373	0.013111603105201246	-0.02819710302729888	0.007211797489218328	-0.00554777651752154	-0.0206368078103727	0.0058998056159829185	-0.03540890051651721	-0.007211797489218328	-0.012759574006739868	-8.111544148358655e-18	3.5181237112893244	0.004063542408323343	0.03646105779104672
LV 490	0.006360247856498676	0.010851244031189883	0.014391494667807522	9.972312403996588e-4	0.008908460165881073	0.004962001575107937	0.0044909961746912065	0.008031246811308845	-0.005363016616099017	0.002548212309382397	-0.001398246281390739	-0.0044909961746912065	0.003540250636617639	-0.009854012790790224	-0.0019427838653088099	-0.005889242456081946	-0.008031246811308845	-0.003540250636617639	-0.013394263427407863	-0.005483034501926449	-0.009429493092699585	0.005363016616099017	0.009854012790790224	0.013394263427407863	0.007911228925481413	0.003964770334708278	-0.002548212309382397	0.0019427838653088099	0.005483034501926449	-0.007911228925481413	-0.003946458590773136	-2.3196220163966188e-18	0.5663964111506935	0.7557288082944705	0.8380947570636432
LV 491	0.0030234885878103706	4.7357425988068993e-4	0.0031248283895763435	-0.005524856656528953	-0.009071894618315996	-0.0054114126072225	-0.0025499143279296807	1.0133980176597283e-4	-0.008548345244339324	-0.012095383206126367	-0.00843490119503287	0.0025499143279296807	0.0026512541296956535	-0.0059984309164096425	-0.009545468878196685	-0.00588498686710319	-1.0133980176597283e-4	-0.0026512541296956535	-0.008649685046105296	-0.01219672300789234	-0.008536240996798844	0.008548345244339324	0.0059984309164096425	0.008649685046105296	-0.003547037961787043	1.1344404930645289e-4	0.012095383206126367	0.009545468878196685	0.01219672300789234	0.003547037961787043	0.003660482011093496	-1.0642300272028767e-18	0.4788255530538097	0.8220496464892062	0.8848015279005959
LV 492	-0.0034845335831382666	0.004016856678646313	0.03958045403468699	0.017857296806289138	-0.0015385284512999947	0.00852209380768169	0.007501390261784579	0.04306498761782526	0.021341830389427406	0.0019460051318382719	0.012006627390819957	-0.007501390261784579	0.03556359735604068	0.013840440127642826	-0.0055553851299463075	0.0045052371290353775	-0.04306498761782526	-0.03556359735604068	-0.021723157228397856	-0.041118982485986985	-0.031058360227005304	-0.021341830389427406	-0.013840440127642826	0.021723157228397856	-0.019395825257589133	-0.009335202998607448	-0.0019460051318382719	0.0055553851299463075	0.041118982485986985	0.019395825257589133	0.010060622258981685	3.823239239817305e-19	2.5272151779342504	0.02791164171628746	0.0983885370499133
LV 493	-0.0108579137002697	0.007983524370971133	0.028828298811810867	0.012688796178741003	8.153114183001623e-4	-0.0030954906892186954	0.01884143807124083	0.03968621251208057	0.023546709879010704	0.011673225118569861	0.007762423011051004	-0.01884143807124083	0.020844774440839736	0.0047052718077698705	-0.00716821295267097	-0.011079015060189828	-0.03968621251208057	-0.020844774440839736	-0.016139502633069867	-0.028012987393510706	-0.031923789501029566	-0.023546709879010704	-0.0047052718077698705	0.016139502633069867	-0.01187348476044084	-0.0157842868679597	-0.011673225118569861	0.00716821295267097	0.028012987393510706	0.01187348476044084	-0.003910802107518858	-2.0525659023317682e-17	2.4628155778929552	0.031605525688706684	0.10727494059782948
LV 494	0.003140371932153374	0.02024030466758206	0.004830918364664578	0.01462753883574203	0.01005723609629553	0.017606859955205813	0.017099932735428685	0.0016905464325112042	0.011487166903588657	0.006916864164142156	0.01446648802305244	-0.017099932735428685	-0.01540938630291748	-0.005612765831840027	-0.010183068571286528	-0.0026334447123762443	-0.0016905464325112042	0.01540938630291748	0.009796620471077454	0.005226317731630951	0.012775941590541236	-0.011487166903588657	0.005612765831840027	-0.009796620471077454	-0.0045703027394465015	0.0029793211194637827	-0.006916864164142156	0.010183068571286528	-0.005226317731630951	0.0045703027394465015	0.007549623858910284	-4.0600518195970335e-18	1.0336216184962423	0.4105313415832137	0.5723085228003276
LV 495	-0.006314942011165192	-0.011413775168680071	0.01896930831518551	0.0022578766279439926	0.010324676917645537	-0.002086457808182781	-0.005098833157514878	0.0252842503263507	0.008572818639109183	0.016639618928810728	0.004228484202982411	0.005098833157514878	0.030383083483865578	0.013671651796624062	0.021738452086325605	0.00932731736049729	-0.0252842503263507	-0.030383083483865578	-0.016711431687241516	-0.008644631397539973	-0.02105576612336829	-0.008572818639109183	-0.013671651796624062	0.016711431687241516	0.008066800289701545	-0.004344334436126774	-0.016639618928810728	-0.021738452086325605	0.008644631397539973	-0.008066800289701545	-0.012411134725828318	1.207565834150878e-17	1.3482078660134904	0.2469500798965476	0.42174755554389215
LV 496	0.0011356539124664205	-0.01034893717026657	0.0031680663723241713	0.003989163465040079	-0.00213301914907648	-0.011071125358441077	-0.01148459108273299	0.0020324124598577508	0.0028535095525736584	-0.0032686730615429007	-0.012206779270907495	0.01148459108273299	0.013517003542590741	0.014338100635306649	0.008215918021190089	-7.221881881745058e-4	-0.0020324124598577508	-0.013517003542590741	8.210970927159077e-4	-0.0053010855214006515	-0.014239191730765247	-0.0028535095525736584	-0.014338100635306649	-8.210970927159077e-4	-0.006122182614116559	-0.015060288823481155	0.0032686730615429007	-0.008215918021190089	0.0053010855214006515	0.006122182614116559	-0.008938106209364595	-1.575302959167261e-17	0.726980002521598	0.6292672697175323	0.7501048251343048
LV 497	-0.0029621611696411775	-0.0013540413232481906	0.036383504006324514	0.0200212379475641	0.0022838977978904395	0.01199673018204682	0.0016081198463929868	0.039345665175965695	0.022983399117205275	0.005246058967531617	0.014958891351687997	-0.0016081198463929868	0.03773754532957271	0.02137527927081229	0.00363793912113863	0.01335077150529501	-0.039345665175965695	-0.03773754532957271	-0.016362266058760417	-0.03409960620843408	-0.0243867738242777	-0.022983399117205275	-0.02137527927081229	0.016362266058760417	-0.01773734014967366	-0.00802450776551728	-0.005246058967531617	-0.00363793912113863	0.03409960620843408	0.01773734014967366	0.00971283238415638	-1.2933390652307346e-17	3.2927555186752953	0.006300455289119774	0.04445910117350424
LV 498	0.021262480753582735	-0.0033122256419250047	-0.007542846682665088	0.014999813451201676	0.0048773654916392795	0.016962716540136195	-0.02457470639550774	-0.02880532743624782	-0.006262667302381059	-0.016385115261943455	-0.004299764213446539	0.02457470639550774	-0.0042306210407400836	0.018312039093126682	0.008189591133564284	0.0202749421820612	0.02880532743624782	0.0042306210407400836	0.022542660133866764	0.012420212174304368	0.024505563222801285	0.006262667302381059	-0.018312039093126682	-0.022542660133866764	-0.010122447959562396	0.0019629030889345197	0.016385115261943455	-0.008189591133564284	-0.012420212174304368	0.010122447959562396	0.012085351048496916	1.545844044875385e-17	2.2748815479023374	0.045341809050753565	0.13685738695135707
LV 499	3.335723801848123e-4	-0.011603844423186311	-0.006970775278580041	-0.007141967559596992	-0.016265374706575884	-0.0069344108464646234	-0.011937416803371122	-0.0073043476587648535	-0.007475539939781804	-0.016598947086760695	-0.007267983226649436	0.011937416803371122	0.004633069144606269	0.004461876863589318	-0.004661530283389573	0.004669433576721687	0.0073043476587648535	-0.004633069144606269	-1.7119228101695078e-4	-0.009294599427995843	3.6364432115417876e-5	0.007475539939781804	-0.004461876863589318	1.7119228101695078e-4	-0.009123407146978891	2.0755671313236866e-4	0.016598947086760695	0.004661530283389573	0.009294599427995843	0.009123407146978891	0.00933096386011126	2.2417306497943707e-17	0.9043618184802011	0.4965734208321929	0.6465936231680401
LV 500	-0.013304123226247282	4.3736590667729086e-4	0.010621057899229796	-0.0027620694009242927	-0.0143291853114569	-0.00562728336643303	0.013741489132924573	0.023925181125477077	0.01054205382532299	-0.0010250620852096173	0.007676839859814252	-0.013741489132924573	0.010183691992552505	-0.0031994353076015836	-0.01476655121813419	-0.006064649273110321	-0.023925181125477077	-0.010183691992552505	-0.013383127300154089	-0.024950243210686694	-0.016248341265662825	-0.01054205382532299	0.0031994353076015836	0.013383127300154089	-0.011567115910532607	-0.0028652139655087365	0.0010250620852096173	0.01476655121813419	0.024950243210686694	0.011567115910532607	0.00870190194502387	3.064297719077452e-18	1.2724436442110783	0.2804549285620876	0.45527798435983624
501,SVM NK cells activated	0.006401442135275634	0.02333445409581523	0.021041998322131307	0.010282304211317329	0.01513143795668396	0.002289736881554375	0.016933011960539597	0.014640556186855672	0.003880862076041695	0.008729995821408328	-0.004111705253721259	-0.016933011960539597	-0.0022924557736839248	-0.013052149884497901	-0.00820301613913127	-0.021044717214260857	-0.014640556186855672	0.0022924557736839248	-0.010759694110813976	-0.005910560365447345	-0.01875226144057693	-0.003880862076041695	0.013052149884497901	0.010759694110813976	0.0048491337453666315	-0.007992567329762954	-0.008729995821408328	0.00820301613913127	0.005910560365447345	-0.0048491337453666315	-0.012841701075129585	-7.369721609289626e-18	1.1954448049877433	0.3182515850959335	0.4962311445334697
LV 502	-0.0012791043843518347	0.003835219571875278	0.016561383689992014	0.01603011869249573	0.012397226547587965	0.005196337962740567	0.005114323956227113	0.017840488074343845	0.017309223076847565	0.0136763309319398	0.006475442347092401	-0.005114323956227113	0.012726164118116733	0.012194899120620453	0.008562006975712688	0.0013611183908652882	-0.017840488074343845	-0.012726164118116733	-5.312649974962818e-4	-0.004164157142404046	-0.011365045727251446	-0.017309223076847565	-0.012194899120620453	5.312649974962818e-4	-0.003632892144907764	-0.010833780729755164	-0.0136763309319398	-0.008562006975712688	0.004164157142404046	0.003632892144907764	-0.0072008885848474005	7.251315319399762e-18	1.1961261212129515	0.31790011282466524	0.4962311445334697
LV 503	-0.01593425391920986	-0.015830636761997252	0.02305704286635094	0.012403572494590153	-0.005323297662214127	-0.010568627732393037	1.0361715721260781e-4	0.0389912967855608	0.02833782641380001	0.010610956256995732	0.005365626186816821	-1.0361715721260781e-4	0.03888767962834819	0.028234209256587404	0.010507339099783124	0.005262009029604213	-0.0389912967855608	-0.03888767962834819	-0.010653470371760785	-0.028380340528565064	-0.033625670598743974	-0.02833782641380001	-0.028234209256587404	0.010653470371760785	-0.01772687015680428	-0.02297220022698319	-0.010610956256995732	-0.010507339099783124	0.028380340528565064	0.01772687015680428	-0.005245330070178912	3.430929243194261e-17	3.138195283701761	0.008514170981976281	0.051240772922015794
